pH,turbidity_NTU,temperature_C,DO_mg_L,conductivity_uS_cm,EC25_uS_cm,TDS_mg_L,reuse_label
4.151,39.006,26.13,0.935,6455.69,6313.015841971445,4419.111089380011,not_usable
7.417,4.241,27.99,6.008,702.65,663.002453293074,464.1017173051518,irrigation
12.636,84.649,20.98,2.763,5177.52,5630.187037842541,3941.130926489778,not_usable
7.758,9.075,25.0,2.899,2747.43,2747.43,1923.201,cooling
6.246,22.216,21.47,2.459,500.0,537.9814934366258,376.5870454056381,cooling
2.989,37.23,28.94,2.322,3740.59,3467.361883574342,2427.153318502039,not_usable
7.159,0.5,22.04,5.997,1107.82,1177.529761904762,824.2708333333333,irrigation
12.64,67.729,35.12,1.973,4635.91,3855.5472388556223,2698.883067198936,not_usable
11.476,58.54,28.71,1.073,5435.06,5059.635077266804,3541.7445540867625,not_usable
8.785,22.487,25.56,1.5,500.0,494.46202531645577,346.123417721519,not_usable
7.073,1.048,28.12,5.708,1109.37,1044.211219879518,730.9478539156626,irrigation
7.833,19.306,22.62,3.121,1784.31,1873.4880302393951,1311.4416211675766,cooling
7.582,30.485,30.68,2.5,500.0,448.99425287356325,314.29597701149424,cooling
8.074,12.001,35.16,3.673,2558.92,2126.7619680851067,1488.733377659575,cooling
7.121,0.5,26.99,5.917,595.0,572.2254279669166,400.5577995768416,irrigation
8.092,6.829,37.76,5.881,2385.2,1900.2549394518803,1330.178457616316,irrigation
7.914,4.623,32.6,2.0,2267.07,1967.9427083333333,1377.5598958333333,not_usable
7.851,9.458,38.51,5.053,1000.0,787.2775940796724,551.0943158557707,irrigation
6.99,0.5,29.18,8.219,512.06,472.5544481358435,330.78811369509043,potable_high_quality_reuse
7.55,2.382,25.92,5.681,1103.74,1083.798114689709,758.6586802827965,irrigation
7.076,1.882,24.39,5.0,1500.0,1518.5260174124317,1062.9682121887022,irrigation
7.0,10.709,29.84,4.616,1000.0,911.7432530999272,638.2202771699489,cooling
8.182,19.652,29.66,3.113,1021.69,934.586534943286,654.2105744603001,cooling
6.892,10.351,32.32,3.664,1584.88,1382.4842986741105,967.7390090718771,cooling
8.316,3.0,33.54,4.122,2396.81,2047.1557909121968,1433.0090536385376,irrigation
8.451,6.0,30.64,3.892,500.0,449.3170381020848,314.52192667145937,cooling
7.855,11.305,36.81,5.001,1809.44,1463.7113735641483,1024.5979614949038,cooling
6.895,6.338,24.67,6.506,925.77,931.9206764646668,652.3444735252666,irrigation
7.814,21.956,27.3,4.261,1164.62,1113.4034416826005,779.3824091778201,cooling
7.531,3.562,24.04,7.67,1247.72,1272.1451876019576,890.5016313213703,irrigation
7.189,8.804,30.86,2.828,1794.9,1606.605800214823,1124.624060150376,cooling
8.255,12.83,32.39,5.141,567.76,494.6506359993031,346.2554451995121,cooling
8.541,26.999,25.38,2.337,1482.3,1471.1194918618498,1029.7836443032947,cooling
3.865,45.424,37.53,1.204,5759.88,4605.693267231729,3223.98528706221,not_usable
7.547,3.0,28.84,3.405,1754.15,1629.039747399703,1140.327823179792,cooling
7.426,8.518,41.09,4.911,2915.1,2205.401724920562,1543.7812074443937,cooling
7.736,1.754,26.94,6.876,901.11,867.4528301886793,607.2169811320755,irrigation
7.372,18.748,25.84,2.741,1361.23,1338.7391817466562,937.1174272226592,cooling
13.378,43.636,27.8,2.193,6592.26,6242.670454545454,4369.869318181817,not_usable
8.44,12.958,22.22,3.708,2397.74,2538.9030072003384,1777.2321050402368,cooling
8.25,33.96,33.56,5.306,1112.06,949.504781420765,664.6533469945355,cooling
12.192,48.512,19.55,1.812,3379.6,3793.04152637486,2655.1290684624014,not_usable
8.908,4.525,42.37,4.068,1849.66,1372.762357132255,960.9336499925784,irrigation
7.07,4.465,23.69,5.0,981.02,1007.4142534401316,705.189977408092,irrigation
7.839,13.475,25.3,4.957,1595.67,1586.1530815109345,1110.307157057654,cooling
9.367,15.264,24.51,4.449,516.14,521.2482326802666,364.8737628761866,not_usable
8.329,6.026,28.36,4.385,2074.34,1943.7218890554725,1360.6053223388308,irrigation
7.95,15.354,25.64,2.265,1755.77,1733.5801737756717,1213.50612164297,cooling
8.441,5.21,36.14,5.312,1453.68,1188.8125613346415,832.1687929342492,irrigation
7.933,9.785,34.9,3.686,1854.2,1547.746243739566,1083.4223706176963,cooling
3.327,28.87,27.87,2.733,6349.34,6004.671836580291,4203.270285606203,not_usable
7.033,25.287,25.84,3.886,1650.08,1622.816679779701,1135.9716758457903,cooling
3.056,44.417,17.34,2.607,5059.35,5974.669343410487,4182.268540387341,not_usable
6.609,6.0,30.03,2.702,1260.64,1145.4115936761766,801.7881155733236,cooling
3.202,34.372,19.48,1.392,5310.02,5968.997302158275,4178.298111510792,not_usable
8.875,15.851,25.53,2.031,2387.53,2362.487631110232,1653.7413417771625,cooling
12.823,61.537,38.69,2.469,3036.97,2384.181190139739,1668.9268330978173,not_usable
6.91,5.162,28.98,9.0,547.32,506.96554279362726,354.87587995553906,irrigation
11.817,38.968,13.14,1.136,5051.59,6622.430519140011,4635.701363398007,not_usable
8.229,3.0,38.77,3.026,2861.33,2243.4765563744704,1570.4335894621292,cooling
6.66,11.767,33.59,4.132,1924.35,1642.217101894521,1149.551971326165,cooling
8.036,3.163,31.49,3.424,2362.01,2090.644361833953,1463.4510532837671,cooling
8.256,35.487,35.34,1.5,2726.26,2259.081869406695,1581.3573085846865,not_usable
7.194,22.56,26.9,1.62,1933.37,1862.591522157996,1303.8140655105972,not_usable
7.758,14.313,24.18,3.223,2122.3,2157.686051240342,1510.3802358682392,cooling
7.302,4.487,20.9,6.695,1260.02,1372.570806100218,960.7995642701524,irrigation
7.579,11.522,29.74,2.623,2539.01,2319.1541834124955,1623.4079283887468,cooling
7.713,2.967,24.99,7.215,854.75,854.9209841968393,598.4446889377874,irrigation
6.979,1.92,27.28,5.727,543.1,519.4146901300688,363.59028309104815,irrigation
2.495,67.871,20.45,2.733,6669.2,7336.853685368536,5135.797579757975,not_usable
3.117,35.745,27.75,2.404,3000.0,2843.6018957345973,1990.521327014218,not_usable
10.076,50.5,27.54,1.069,3978.84,3786.486486486487,2650.5405405405404,not_usable
7.116,1.614,21.57,7.243,883.02,948.0566888554864,663.6396821988403,irrigation
7.978,4.684,36.48,3.269,1070.94,870.9661678594665,609.6763175016265,cooling
12.881,69.647,21.42,0.195,3844.07,4140.532098233521,2898.3724687634644,not_usable
7.264,13.299,27.9,2.245,2660.42,2514.574669187145,1760.2022684310018,cooling
6.94,28.913,19.32,3.543,2644.06,2982.919675090253,2088.043772563177,cooling
7.319,4.227,23.94,7.166,998.85,1020.4842664487128,714.3389865140988,irrigation
7.285,6.554,31.81,3.724,1483.13,1305.3423693011794,913.7396585108256,cooling
6.0,26.098,27.38,4.366,2112.85,2016.8480336006107,1411.7936235204274,cooling
10.877,68.811,24.31,2.763,5787.75,5868.738592577571,4108.117014804299,not_usable
7.966,22.969,30.68,2.973,956.11,858.5757902298851,601.0030531609195,cooling
6.667,21.812,26.09,1.5,1380.15,1350.7046388725778,945.4932472108044,not_usable
6.906,2.144,26.9,6.113,1040.0,1001.9267822736032,701.348747591522,irrigation
4.219,58.42,38.06,0.643,5649.46,4479.432286711069,3135.602600697748,not_usable
6.875,30.813,25.7,3.732,2115.51,2086.301775147929,1460.4112426035504,cooling
8.07,3.0,32.52,4.624,1543.95,1342.0984005563282,939.4688803894296,irrigation
6.891,10.509,31.83,2.193,1628.11,1432.4388527186345,1002.707196903044,cooling
7.838,3.468,27.34,7.29,792.59,757.1551394726787,530.0085976308751,irrigation
8.04,19.28,34.95,4.128,1527.89,1274.303586321935,892.0125104253544,cooling
13.906,48.643,31.79,2.051,4004.25,3525.488642366614,2467.8420496566296,not_usable
6.5,2.281,22.85,8.049,1168.61,1221.1180773249737,854.7826541274816,irrigation
12.522,43.115,27.32,1.661,5167.97,4938.809250764526,3457.166475535168,not_usable
3.348,65.664,37.68,1.45,3083.94,2460.067007019783,1722.046904913848,not_usable
9.115,21.49,26.61,3.582,2091.53,2026.28366595621,1418.398566169347,not_usable
7.506,27.751,21.69,3.377,2074.68,2221.76054829728,1555.2323838080958,cooling
10.0,74.938,31.55,0.824,3997.46,3534.447391688771,2474.11317418214,not_usable
7.899,11.475,33.45,2.465,2343.73,2004.901625320787,1403.4311377245508,cooling
6.775,21.287,31.35,2.188,2909.59,2581.712511091393,1807.198757763975,cooling
7.007,12.199,22.73,4.734,2488.15,2606.4843913681125,1824.5390739576785,cooling
7.975,3.991,27.85,7.613,560.94,530.6906338694419,371.4834437086093,irrigation
11.598,50.678,22.21,0.663,6702.15,7098.231306926498,4968.761914848548,not_usable
10.814,37.386,25.99,2.864,3000.0,2941.7532849578347,2059.227299470484,not_usable
6.805,1.875,20.96,6.777,788.85,858.191906005222,600.7343342036554,irrigation
4.431,52.385,35.16,0.0,6945.95,5772.897273936171,4041.028091755319,not_usable
7.814,19.94,23.53,2.574,876.85,903.4102616937976,632.3871831856584,cooling
3.459,22.582,24.08,0.709,7343.53,7481.183781581092,5236.828647106764,not_usable
8.31,6.0,29.05,3.755,708.57,655.4764107308049,458.8334875115634,cooling
7.751,6.309,41.2,2.759,2147.6,1622.0543806646524,1135.4380664652565,cooling
11.813,85.803,28.3,0.791,7794.3,7311.726078799249,5118.208255159474,not_usable
7.489,2.121,24.25,6.363,1040.78,1056.6294416243654,739.6406091370558,irrigation
8.131,11.217,28.01,4.411,1575.14,1485.7008111677042,1039.990567817393,cooling
6.589,8.159,25.87,5.733,1035.18,1017.4759190092392,712.2331433064674,irrigation
7.656,34.664,29.35,2.488,1072.72,986.8629254829808,690.8040478380865,cooling
7.154,21.742,25.01,4.723,2393.27,2392.7914417116576,1674.9540091981603,cooling
7.361,7.598,26.76,6.589,506.33,489.11321483771246,342.3792503863987,irrigation
7.64,2.107,23.63,6.266,621.99,639.5126465144972,447.658852560148,irrigation
7.492,15.432,33.87,2.775,1918.4,1629.3528112790896,1140.5469678953625,cooling
6.662,3.873,26.74,5.414,886.35,856.542327019714,599.5796289137998,irrigation
7.861,1.489,20.88,5.618,925.15,1008.2279860505668,705.7595902353967,irrigation
7.733,1.954,25.72,7.704,1500.0,1478.7066246056784,1035.0946372239748,irrigation
7.848,11.327,31.69,5.546,1602.7,1413.5650026459691,989.4955018521784,cooling
7.283,12.958,27.5,3.611,1001.57,953.8761904761903,667.7133333333333,cooling
2.525,31.971,33.68,1.683,6366.36,5424.642126789366,3797.249488752556,not_usable
12.417,88.127,27.89,1.497,5641.06,5332.822839856305,3732.975987899413,not_usable
11.081,61.185,34.33,0.503,5856.65,4935.656497556042,3454.9595482892296,not_usable
11.391,60.663,28.7,1.544,4233.11,3941.4432029795153,2759.0102420856606,not_usable
7.607,10.089,32.02,3.98,2012.25,1764.5124517713082,1235.1587162399155,cooling
7.7,13.767,26.37,3.648,1527.56,1486.821101810395,1040.7747712672765,cooling
12.098,69.857,25.1,1.355,3000.0,2994.011976047904,2095.808383233533,not_usable
13.792,47.062,31.13,1.195,5184.09,4617.931587386424,3232.552111170497,not_usable
8.422,6.251,33.9,3.72,1709.33,1451.044142614601,1015.7308998302208,cooling
13.425,62.376,30.6,0.318,4329.53,3893.462230215827,2725.4235611510785,not_usable
7.25,29.798,29.27,2.037,500.0,460.6596646397642,322.4617652478349,cooling
8.616,3.0,31.5,3.547,1876.04,1660.212389380531,1162.1486725663715,cooling
7.245,1.021,27.5,5.938,1190.46,1133.7714285714285,793.6399999999999,irrigation
8.081,25.37,29.81,4.998,2330.35,2125.843824119686,1488.09067688378,cooling
7.816,3.448,25.0,4.195,2619.19,2619.19,1833.433,cooling
11.587,76.523,32.04,0.0,4590.27,4023.7289621318378,2816.610273492286,not_usable
2.929,56.419,28.86,2.268,5649.28,5244.411437059042,3671.08800594133,not_usable
6.309,17.846,36.66,4.199,1956.28,1586.3444696723973,1110.441128770678,cooling
2.929,54.651,25.32,0.017,5454.46,5419.773449920509,3793.841414944356,not_usable
11.054,44.637,32.86,0.0,7407.4,6401.140684410646,4480.798479087452,not_usable
8.814,6.605,40.98,4.136,1890.86,1432.903910275841,1003.0327371930888,irrigation
7.45,15.559,29.04,3.325,1754.62,1623.4455958549222,1136.4119170984454,cooling
12.864,73.673,21.17,1.537,4226.8,4577.431232401993,3204.2018626813947,not_usable
7.603,14.359,26.62,4.89,1698.2,1644.9050755521116,1151.433552886478,cooling
7.14,9.017,32.32,5.16,2542.35,2217.6814375436147,1552.3770062805302,cooling
8.207,9.214,35.85,4.108,2906.67,2388.3894823336072,1671.872637633525,cooling
4.041,21.869,21.6,0.979,3460.64,3713.1330472103,2599.19313304721,not_usable
7.176,4.3,26.55,8.524,1010.62,980.2327837051408,686.1629485935985,irrigation
8.073,9.78,36.48,4.95,1000.0,813.2726089785295,569.2908262849706,irrigation
3.351,36.32,27.18,3.0,6777.74,6494.576466078956,4546.203526255269,not_usable
3.288,42.407,16.53,3.0,3000.0,3611.8468576932337,2528.2928003852635,not_usable
8.269,11.579,26.64,4.669,2057.52,1992.1766072811772,1394.5236250968242,cooling
3.132,59.585,19.24,1.931,4107.99,4642.845840867993,3249.9920886075947,not_usable
12.751,37.408,24.8,1.191,3081.9,3094.277108433735,2165.9939759036142,not_usable
7.714,4.439,30.63,4.657,2361.74,2122.7215531188203,1485.905087183174,irrigation
2.644,41.457,33.6,2.473,4738.33,4042.9436860068254,2830.0605802047776,not_usable
2.925,20.0,31.63,1.557,3722.57,3286.7473070810524,2300.7231149567365,not_usable
3.616,22.865,30.28,0.953,6639.44,6005.282199710565,4203.697539797395,not_usable
7.137,14.841,18.8,5.265,1931.24,2204.611872146119,1543.2283105022832,cooling
3.323,38.806,30.35,3.0,5675.08,5126.540198735321,3588.5781391147243,not_usable
7.008,20.466,28.57,4.047,2064.16,1926.6007093522492,1348.6204965465745,cooling
2.311,67.218,23.38,1.645,5193.27,5367.166184373708,3757.016329061596,not_usable
11.639,46.318,18.35,0.0,4618.09,5326.516724336794,3728.561707035756,not_usable
2.0,77.206,27.2,0.973,6906.54,6615.459770114942,4630.82183908046,not_usable
8.114,6.0,34.38,4.415,959.84,808.2182553048165,565.7527787133715,irrigation
7.552,37.372,37.56,3.078,696.21,556.4338235294117,389.5036764705882,cooling
10.0,47.413,23.96,0.0,7054.67,7204.524101307189,5043.166870915032,not_usable
7.345,3.0,25.0,3.508,1562.68,1562.68,1093.876,cooling
7.105,8.087,40.4,4.421,1871.5,1430.8103975535169,1001.5672782874616,irrigation
11.964,39.363,17.91,1.356,3305.5,3851.666278256817,2696.1663947797715,not_usable
11.185,53.405,35.14,1.434,3574.84,2972.098436980379,2080.468905886265,not_usable
12.027,59.679,32.42,1.49,3000.0,2612.330198537095,1828.6311389759665,not_usable
7.0,4.75,31.14,4.485,1705.06,1518.57855361596,1063.004987531172,irrigation
8.079,3.0,27.39,3.594,1960.74,1871.292231341859,1309.9045619393012,cooling
7.634,7.88,19.37,6.771,1083.06,1220.4868154158214,854.340770791075,irrigation
11.918,40.007,34.11,2.781,5907.7,4997.208594146507,3498.0460159025542,not_usable
7.936,19.515,31.46,3.176,817.39,723.8664541268155,506.7065178887708,cooling
12.356,70.047,11.56,0.837,5170.0,7070.568927789934,4949.398249452954,not_usable
9.211,15.83,24.97,3.787,1836.62,1837.722633580148,1286.4058435061036,not_usable
6.715,3.616,20.54,7.094,225.93,248.05665349143607,173.63965744400528,irrigation
7.142,6.799,41.07,4.568,2271.8,1719.2371726956258,1203.466020886938,irrigation
7.17,4.1,27.69,6.063,741.2,703.359271208958,492.35148984627057,irrigation
7.839,16.218,39.12,4.624,1517.02,1182.9538365564567,828.0676855895197,cooling
3.179,23.036,26.84,2.803,4480.84,4321.797839506174,3025.258487654321,not_usable
8.116,17.018,25.03,5.41,500.0,499.7001798920648,349.79012592444536,cooling
9.0,9.845,32.48,3.551,2090.59,1818.5368823938763,1272.9758176757134,cooling
7.506,1.163,27.26,7.101,943.47,902.6693455797932,631.8685419058552,irrigation
6.772,2.032,24.76,6.82,1130.46,1135.912379421222,795.1386655948553,irrigation
7.794,5.058,34.58,3.987,1149.04,964.2833165491776,674.9983215844243,cooling
7.842,2.951,27.96,5.824,1417.41,1338.1891993957706,936.7324395770394,irrigation
6.609,26.714,28.06,3.544,1694.08,1596.381454956653,1117.467018469657,cooling
7.77,5.812,35.1,4.068,1000.0,831.946755407654,582.3627287853577,irrigation
3.743,36.022,17.31,0.022,6274.47,7414.87827936658,5190.414795556606,not_usable
7.375,9.84,35.31,4.034,2418.32,2004.907975460123,1403.435582822086,irrigation
11.118,81.108,32.94,2.664,8202.98,7078.857438729719,4955.200207110804,not_usable
7.645,15.333,26.28,2.316,1494.63,1457.322542901716,1020.1257800312012,cooling
8.081,7.863,30.68,1.951,2757.46,2476.167385057472,1733.31716954023,not_usable
8.433,3.0,27.52,3.681,1909.67,1818.0407463823303,1272.6285224676312,cooling
11.833,53.154,30.42,0.949,5656.26,5103.085528690003,3572.1598700830023,not_usable
6.741,1.491,23.04,5.174,775.92,807.5770191507077,565.3039134054953,irrigation
8.182,8.221,35.41,3.012,1000.0,827.6775368316504,579.3742757821552,cooling
13.788,69.072,26.35,0.896,5032.57,4900.2629016553055,3430.184031158714,not_usable
7.443,5.907,25.93,6.184,1016.04,997.4867465148244,698.240722560377,irrigation
6.103,6.749,29.29,2.851,1049.84,966.8815619819488,676.8170933873641,cooling
6.535,13.35,33.39,4.706,2078.31,1779.6797396814522,1245.7758177770163,cooling
9.478,24.786,26.57,3.363,1273.54,1234.7682761295323,864.3377932906727,not_usable
11.757,43.054,32.12,0.917,6649.2,5820.378151260505,4074.264705882353,not_usable
8.176,1.706,25.2,6.488,987.66,983.7250996015936,688.6075697211155,irrigation
7.394,17.698,26.05,2.886,1349.69,1321.9294809010776,925.3506366307544,cooling
7.772,2.923,27.52,5.692,929.42,884.8248286367098,619.3773800456968,irrigation
12.678,33.061,31.02,2.146,4528.1,4041.503034630489,2829.0521242413424,not_usable
7.497,1.697,29.24,5.0,260.83,240.44063421828903,168.30844395280232,irrigation
3.376,59.951,31.16,1.413,5288.93,4708.8051994302,3296.1636396011395,not_usable
8.169,10.639,35.22,2.42,2522.48,2094.387246761873,1466.0710727333114,cooling
3.598,73.214,32.18,0.629,4930.26,4311.175236096537,3017.822665267576,not_usable
6.918,27.07,27.74,3.101,1235.12,1170.9518392112248,819.6662874478573,cooling
8.312,7.554,31.68,3.294,1688.39,1489.405434015526,1042.5838038108682,cooling
2.608,35.188,24.4,2.233,3412.78,3454.230769230769,2417.9615384615386,not_usable
7.625,3.889,25.03,6.598,631.4,631.0213871676993,441.71497101738953,irrigation
7.155,26.686,27.13,3.397,1678.74,1610.1477076539422,1127.1033953577594,cooling
7.645,5.484,41.85,4.231,2291.7,1714.0613313388185,1199.8429319371728,irrigation
7.331,2.885,25.21,5.0,921.61,917.755427205736,642.4287990440151,irrigation
6.977,4.396,27.56,5.248,843.8,802.7016742770168,561.8911719939117,irrigation
9.1,30.812,20.22,3.494,2184.36,2415.258735072977,1690.6811145510835,not_usable
8.013,4.159,33.08,3.595,1427.46,1228.8739669421489,860.2117768595042,cooling
7.395,6.0,30.4,3.135,2044.83,1845.5144404332127,1291.860108303249,cooling
7.748,6.693,34.3,3.233,1383.18,1166.2563237774032,816.3794266441822,cooling
7.428,11.058,37.38,4.696,1682.44,1348.5411991022763,943.9788393715934,cooling
7.359,6.001,34.29,4.908,1992.61,1680.392983639737,1176.2750885478158,irrigation
7.171,3.393,23.9,7.382,1387.79,1419.0081799591003,993.3057259713702,irrigation
6.019,23.718,24.86,2.367,1756.89,1761.823104693141,1233.2761732851986,cooling
7.514,14.326,30.42,3.584,1283.79,1158.2370985203895,810.7659689642728,cooling
3.654,81.962,27.14,1.57,5292.74,5075.508247027235,3552.855772919064,not_usable
6.983,2.303,24.28,6.206,1424.21,1445.018262987013,1011.512784090909,irrigation
7.399,7.245,39.54,3.651,2065.59,1600.2401611403782,1120.1681127982647,cooling
6.852,12.151,34.11,2.308,1801.89,1524.1837252579935,1066.9286076805956,cooling
7.218,3.0,26.52,3.004,2605.89,2529.008152173913,1770.305706521739,cooling
6.815,20.112,32.1,3.125,1487.58,1302.6094570928194,911.8266199649736,cooling
7.524,6.159,30.11,7.116,1227.29,1113.491199419343,779.4438395935401,irrigation
7.615,4.668,26.67,6.892,631.48,611.0702535320302,427.7491774724211,irrigation
11.148,20.512,39.91,2.042,7923.44,6103.404714219689,4272.383299953782,not_usable
7.277,7.7,29.27,5.316,2231.8,2056.2004790860515,1439.340335360236,irrigation
3.133,41.253,21.58,0.486,6493.29,6970.040790038644,4879.02855302705,not_usable
8.184,4.35,38.05,4.687,1000.0,793.0214115781126,555.1149881046788,irrigation
7.646,10.041,37.14,3.304,1480.02,1190.875442549083,833.612809784358,cooling
